Date,Depth (m),Temp,O2 (mg/l),O2 (%)
09/08/2011,19,15.1,0.14,1.4
09/08/2011,19.5,,,
09/08/2011,20,15.1,0.11,1
16/08/2011,14,15.8,0.16,1.5
16/08/2011,15,15.7,0.1,1
16/08/2011,16,15.4,0.08,0.7
16/08/2011,17,15.2,0.06,0.6
16/08/2011,17.5,,,
16/08/2011,18,15.2,0.06,0.5
16/08/2011,18.5,,,
16/08/2011,19,15.1,0.05,0.6
16/08/2011,19.5,,,
16/08/2011,20,15,0.05,0.5
23/08/2011,14,15.6,0.08,0.8
23/08/2011,15,15.4,0.07,0.6
23/08/2011,16,15.4,0.06,0.6
23/08/2011,17,15.1,0.06,0.6
23/08/2011,17.5,,,
23/08/2011,18,15.1,0.05,0.5
23/08/2011,18.5,,,
23/08/2011,19,15,0.05,0.5
23/08/2011,19.5,,,
23/08/2011,20,14.9,0.05,0.5
30/08/2011,14,15.9,0.09,0.9
30/08/2011,15,15.6,0.07,0.7
30/08/2011,16,15.5,0.06,0.6
30/08/2011,17,15.4,0.05,0.5
30/08/2011,17.5,,,
30/08/2011,18,15.3,0.05,0.5
30/08/2011,18.5,,,
30/08/2011,19,15.3,0.04,0.4
30/08/2011,19.5,,,
30/08/2011,20,15.2,0.04,0.4
06/09/2011,14,16.3,0.24,1.9
06/09/2011,15,15.8,0.08,0.8
06/09/2011,16,15.6,0.07,0.7
06/09/2011,17,15.6,0.06,0.6
06/09/2011,17.5,,,
06/09/2011,18,15.5,0.05,0.5
06/09/2011,18.5,,,
06/09/2011,19,15.1,0.05,0.5
06/09/2011,19.5,,,
06/09/2011,20,15,0.04,0.5
13/09/2011,14,17.2,7.83,84.5
13/09/2011,15,17.2,7.64,82.3
13/09/2011,16,17,6.68,71
13/09/2011,17,15.6,0.27,4
13/09/2011,17.5,,,
13/09/2011,18,15.2,0.15,1.3
13/09/2011,18.5,,,
13/09/2011,19,15,0.11,1.1
13/09/2011,19.5,,,
13/09/2011,20,14.8,0.08,0.9
09/05/2012,14,7.6,12.18,101.9
09/05/2012,15,7.4,12.13,101
09/05/2012,16,7.4,12.09,100.6
09/05/2012,17,7.3,12.14,100.3
09/05/2012,17.5,,,
09/05/2012,18,7.2,11.93,98.5
09/05/2012,18.5,,,
09/05/2012,19,7.2,12.1,101.8
09/05/2012,19.5,,,
09/05/2012,20,7.2,12.38,104.4
22/05/2012,14,10.2,13.3,118.6
22/05/2012,15,10,13.41,117.9
22/05/2012,16,10,13.58,120.8
22/05/2012,17,10,14.72,129.8
22/05/2012,17.5,,,
22/05/2012,18,10,14.99,131.9
22/05/2012,18.5,,,
22/05/2012,19,10,14.7,130.6
22/05/2012,19.5,,,
22/05/2012,20,9.9,14.65,129.8
24/05/2012,14,10.2,9.83,85.5
24/05/2012,15,10.1,9.12,78.6
24/05/2012,16,10,8.38,72.5
24/05/2012,17,10,8.98,78.1
24/05/2012,17.5,,,
24/05/2012,18,9.9,8.87,77.1
24/05/2012,18.5,,,
24/05/2012,19,9.9,8.67,75
24/05/2012,19.5,,,
24/05/2012,20,9.9,8.7,75.2
29/05/2012,14,10.6,9.36,84.2
29/05/2012,15,10.4,9.3,83.1
29/05/2012,16,10.4,9.28,87.7
29/05/2012,17,10.4,9.25,82.1
29/05/2012,17.5,,,
29/05/2012,18,10.3,9.17,82.4
29/05/2012,18.5,,,
29/05/2012,19,10.3,9.02,80.7
29/05/2012,19.5,,,
29/05/2012,20,10.2,8.85,78.5
12/06/2012,14,12,7.93,74.2
12/06/2012,15,12,7.83,73.5
12/06/2012,16,12,7.8,72.4
12/06/2012,17,11.9,7.8,72.9
12/06/2012,17.5,,,
12/06/2012,18,11.9,7.8,72.7
12/06/2012,18.5,,,
12/06/2012,19,11.9,7.88,74.1
12/06/2012,19.5,,,
12/06/2012,20,11.9,2,14
18/06/2012,14,13,8.37,78.6
18/06/2012,15,12.7,7.94,74.4
18/06/2012,16,12.5,7.72,71.3
18/06/2012,17,12.2,7.32,67.8
18/06/2012,17.5,,,
18/06/2012,18,12.1,7,65
18/06/2012,18.5,,,
18/06/2012,19,12,6.84,63
18/06/2012,19.5,,,
18/06/2012,20,12,6.82,62.6
27/06/2012,14,15,8.78,88
27/06/2012,15,13.5,6.68,63.3
27/06/2012,16,13.2,6.71,64.5
27/06/2012,17,13.2,6.57,63.3
27/06/2012,17.5,,,
27/06/2012,18,13.2,6.65,63.9
27/06/2012,18.5,,,
27/06/2012,19,13.1,6.17,59.2
27/06/2012,19.5,,,
27/06/2012,20,13.1,5.72,54.6
04/07/2012,14,15.4,7.35,72.8
04/07/2012,15,15.2,7.13,70.2
04/07/2012,16,14.7,6.56,64
04/07/2012,17,14.6,6.38,62.2
04/07/2012,17.5,,,
04/07/2012,18,14.6,6.22,60.5
04/07/2012,18.5,,,
04/07/2012,19,14.3,5.61,54.3
04/07/2012,19.5,,,
04/07/2012,20,13.6,5.04,48.3
11/07/2012,14,15.7,6.96,70.8
11/07/2012,15,15.6,6.75,68.6
11/07/2012,16,15.5,6.57,66.7
11/07/2012,17,15.1,5.66,56.9
11/07/2012,17.5,,,
11/07/2012,18,15,5.11,51.3
11/07/2012,18.5,,,
11/07/2012,19,14.6,3.98,39.5
11/07/2012,19.5,,,
11/07/2012,20,14.3,3.12,30.9
24/07/2012,14,18.3,8.99,95.4
24/07/2012,15,18.3,8.95,94.4
24/07/2012,16,15.2,2.59,25.1
24/07/2012,17,15.2,2.39,24.2
24/07/2012,17.5,,,
24/07/2012,18,15,1.93,20.1
24/07/2012,18.5,,,
24/07/2012,19,15,1.68,16.7
24/07/2012,19.5,,,
24/07/2012,20,14.9,1.6,15.7
31/07/2012,14,16.6,3.47,35.4
31/07/2012,15,16.2,2.62,26.7
31/07/2012,16,15.9,2.11,21.6
31/07/2012,17,15.9,1.97,20.3
31/07/2012,17.5,,,
31/07/2012,18,15.5,1.21,12
31/07/2012,18.5,,,
31/07/2012,19,15.4,0.99,10
31/07/2012,19.5,,,
31/07/2012,20,15.4,0.89,9
09/08/2012,14,16.9,1.88,19.1
09/08/2012,15,16.8,1.7,17.3
09/08/2012,16,16.4,0.98,9.6
09/08/2012,17,16.3,0.8,7.9
09/08/2012,17.5,,,
09/08/2012,18,16.2,0.55,5.3
09/08/2012,18.5,,,
09/08/2012,19,16.1,0.42,4.1
09/08/2012,19.5,,,
09/08/2012,20,16,0.32,3.3
14/08/2012,14,16.7,0.81,7.9
14/08/2012,15,16.7,0.68,6.8
14/08/2012,16,16.4,0.37,3.6
14/08/2012,17,16.2,0.11,0.9
14/08/2012,17.5,,,
14/08/2012,18,16,0.05,0.5
14/08/2012,18.5,,,
14/08/2012,19,16,0.04,0.4
14/08/2012,19.5,,,
14/08/2012,20,15.7,0.04,0.4
21/08/2012,14,17.1,0.55,4.3
21/08/2012,15,16.6,0.09,0.8
21/08/2012,16,16.3,0.05,0.6
21/08/2012,17,16,0.05,0.6
21/08/2012,17.5,,,
21/08/2012,18,15.9,0.05,0.6
21/08/2012,18.5,,,
21/08/2012,19,15.7,0.04,0.4
21/08/2012,19.5,,,
21/08/2012,20,15.4,0.04,0.4
28/08/2012,14,18.1,8.12,85.3
28/08/2012,15,18.1,8.16,85.3
28/08/2012,16,16.8,0.1,0.9
28/08/2012,17,16,0.07,0.6
28/08/2012,17.5,,,
28/08/2012,18,15.8,0.06,0.5
28/08/2012,18.5,,,
28/08/2012,19,15.7,0.04,0.4
28/08/2012,19.5,,,
28/08/2012,20,,0.04,0.3
09/05/2013,14,6.7,13.84,113.1
09/05/2013,15,6.6,13.72,112
09/05/2013,16,6.6,13.59,110.8
09/05/2013,17,6.6,13.55,110.5
09/05/2013,17.5,,,
09/05/2013,18,6.5,13.4,109.1
09/05/2013,18.5,,,
09/05/2013,19,6.4,12.91,104.8
09/05/2013,19.5,,,
09/05/2013,20,6.3,12.66,102.6
13/05/2013,14,6.7,12.4,101.5
13/05/2013,15,6.5,12.35,100.7
13/05/2013,16,6.5,12.31,100.2
13/05/2013,17,6.4,12.26,99.8
13/05/2013,17.5,,,
13/05/2013,18,6.4,12.22,99.4
13/05/2013,18.5,,,
13/05/2013,19,6.4,,
13/05/2013,19.5,,,
13/05/2013,20,6.3,,
16/05/2013,14,6.8,11.97,97.4
16/05/2013,15,6.8,11.93,97.1
16/05/2013,16,6.8,11.91,96.9
16/05/2013,17,6.7,11.89,96.7
16/05/2013,17.5,,,
16/05/2013,18,6.7,11.86,96.5
16/05/2013,18.5,,,
16/05/2013,19,6.7,,
16/05/2013,19.5,,,
16/05/2013,20,6.7,,
20/05/2013,14,7.2,11.6,95.5
20/05/2013,15,7.1,11.48,94.4
20/05/2013,16,7,11.24,92.1
20/05/2013,17,6.9,11.26,92.2
20/05/2013,17.5,,,
20/05/2013,18,6.9,11.25,92.1
20/05/2013,18.5,,,
20/05/2013,19,6.9,10.69,87.3
20/05/2013,19.5,,,
20/05/2013,20,6.9,,
23/05/2013,14,7.3,10.6,87.8
23/05/2013,15,7.2,10.38,85.8
23/05/2013,16,7.1,10.03,82.8
23/05/2013,17,7.1,9.9,81.7
23/05/2013,17.5,,,
23/05/2013,18,7,9.58,79
23/05/2013,18.5,,,
23/05/2013,19,7,9.47,77.9
23/05/2013,19.5,7,9.24,76.4
23/05/2013,20,,,
27/05/2013,14,7.7,10.13,83.7
27/05/2013,15,7.3,9.64,79.1
27/05/2013,16,7.3,9.59,78.7
27/05/2013,17,7.3,9.54,78.2
27/05/2013,17.5,,,
27/05/2013,18,7.3,9.24,75.6
27/05/2013,18.5,,,
27/05/2013,19,7.2,9.04,74.1
27/05/2013,19.5,,,
27/05/2013,20,7.3,,
30/05/2013,14,8.2,9.82,83.3
30/05/2013,15,8.1,9.74,82.3
30/05/2013,16,8,9.69,81.7
30/05/2013,17,8,9.65,81.4
30/05/2013,17.5,,,
30/05/2013,18,7.9,9.45,79.5
30/05/2013,18.5,7.9,9.29,78.1
30/05/2013,19,,,
30/05/2013,19.5,,,
30/05/2013,20,,,
03/06/2013,14,8.1,9.35,78.8
03/06/2013,15,8,9.29,77.9
03/06/2013,16,7.9,9.01,75.5
03/06/2013,17,7.8,8.45,70.6
03/06/2013,17.5,,,
03/06/2013,18,7.8,8.35,69.8
03/06/2013,18.5,,,
03/06/2013,19,7.8,8.2,68.5
03/06/2013,19.5,,,
03/06/2013,20,7.7,8.11,67.7
11/06/2013,14,8.7,7.67,65.8
11/06/2013,15,8.5,7.45,63.7
11/06/2013,16,8.5,7.45,63.5
11/06/2013,17,8.4,7.4,63.1
11/06/2013,17.5,,,
11/06/2013,18,8.4,7.36,62.7
11/06/2013,18.5,,,
11/06/2013,19,8.3,7.12,60.5
11/06/2013,19.5,,,
11/06/2013,20,8.3,6.97,59.2
